GPCR,smiles,STANDARD_VALUE
P25106,C1CCN2C(C1)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C2=O)CC3=CC4=CC=CC=C4C=C3)CCCN=C(N)N)CCCN=C(N)N)CC5=CC=C(C=C5)O,-4.114
P25106,CC1=NC=CC(=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCCCC4,-1
P25106,CC(C)C(CO)NC(=O)C1CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=NC(=CC=C3)C(F)(F)F,-1.94
P25106,CC(C)(C)NC(=O)C1CCN(CC1)CC2=C(C(=CC=C2)NC(=O)C3=NC(=CC=C3)C(F)(F)F)OC,-1.653
P25106,CC1=C(N=C(S1)C)CC(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC(C)(C)C,-0.301
P25106,CC(C)NC(=O)C1CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=CC=C(C=C3)Cl,0.097
P25106,CC1=NC(=C(C=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCCCC4)Cl,-1.602
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=[N+](C=C(C=C4)F)[O-],-0.602
P25106,CCC(C)NC(=O)C1CCCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=NC(=CC=C3)C(F)(F)F,-0.778
P25106,C1CCC(CC1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCCCC4,-1
P25106,CC1=NC=CC(=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CC4,-1.748
P25106,C1CN(CCC1C(=O)NCC2=CN=CC=C2)CC3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)Cl,-2.21
P25106,CC1(CC1C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC(C)(C)C)C,-0.845
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=CC=CC=C4OC(F)(F)F,-0.699
P25106,CC1=CN=CC(=C1)C(=O)NC2=CC=CC(=C2)CN3CCCC(CC3)C(=O)NC(C)C,-2.053
P25106,C1CCC(CC1)C(CO)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=NC(=CC=C4)C(F)(F)F,-2.634
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=C(C=CC(=C3)NC(=O)C4=NC(=CC=C4)C(F)(F)F)F,-0.477
P25106,C1CCC(C1)NC(=O)C2CCN(CC2)CC3=C(C=CC(=C3)NC(=O)C4=NC(=CC=C4)C(F)(F)F)Cl,-0.301
P25106,CC(C)CN(C)C(=O)C1CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=CC(=CN=C3)Cl,-0.778
P25106,CC1(C(C1(C)C)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC(C)(C)C)C,0.046
P25106,CC(C)(C)NC(=O)C1CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=NC=C(C=C3)C(F)(F)F,0.301
P25106,CC(C1=CC(=CC=C1)NC(=O)C2=NC(=CC=C2)C(F)(F)F)N3CCC(CC3)C(=O)NC4CCCCC4,-0.845
P25106,CC1=CN=CC(=C1)C(=O)NC2=NC(=CS2)CN3CCC(CC3)C(=O)NC4CCCC4,-2.611
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=CC(=CC=C4)Cl,-0.301
P25106,CC1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)F)CN3CCC(CC3)C(=O)NC(C)(C)C,-1.114
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=NC=CC(=C3)NC(=O)C4=CC=C(C=C4)Cl,-1.447
P25106,CC(C1=CC(=CC=C1)NC(=O)CC2=CC(=CC=C2)C(F)(F)F)N3CCC(CC3)C(=O)NC4CCCCC4,-1.415
P25106,C1CN(CCC1C(=O)NCC2=NC=CS2)CC3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)Cl,-1.505
P25106,CC1=CN=CC(=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC(C)(C)C,-0.477
P25106,C1CCC(C1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=NC=CC(=C4)C(F)(F)F,-0.845
P25106,C1CCC(C1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=CC5=CC=CC=C5N=C4,-0.477
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)CCC4=CC=CC=C4,-1.255
P25106,CC(C)(C)NC(=O)C1CCN(CC1)CC2=CC(=CS2)NC(=O)C3=CC=C(C=C3)F,-0.602
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=NC=CC(=C4)C(F)(F)F,-1.079
P25106,CC1=C(C=NC=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCCCC4,-2.375
P25106,CC(=CC1=C(C=C(C=C1)OC)F)CN(CCC2CCCN2C)C(=O)C3=CC(=C(C=C3)OC)OC,-3.1
P25106,C1CC(C1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)Cl,0
P25106,C1CN(CCC1C(=O)NCC2=CC=NC=C2)CC3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)Cl,-2.338
P25106,CC1=NC=C(N=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCCCC4,-0.301
P25106,COC1=NC(=CC(=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCCCC4)Cl,-0.954
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)CC4=CC=C(C=C4)Cl,-1.531
P25106,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,-2.15
P25106,CC1=CC(=CC(=C1)NC(=O)C2=NC(=CC=C2)C(F)(F)F)CN3CCC(CC3)C(=O)NC(C)(C)C,-1.556
P25106,CC(C1=CC(=CC=C1)NC(=O)C2=CC=NC=C2)N3CCC(CC3)C(=O)NC4CCCCC4,-2.238
P25106,CC1=CN=CC(=C1)C(=O)NC2=CC=CC(=C2C)CN3CCC(CC3)C(=O)NC(C)(C)C,-2.161
P25106,CC1=CN=CC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)CN3CCC(CC3)C(=O)NC4CCCC4,-0.301
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=NC=CC(=C4)Cl,-0.477
P25106,COC1=CC=CC=C1CNC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)Cl,-1.176
P25106,CC1=CN=CC(=C1)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCC(CC4)(F)F,-1.431
P25106,CCC1=C(C=C(C=C1)CN2CCC(CC2)C(=O)NC(C)(C)C)NC(=O)C3=CC=C(C=C3)F,-0.903
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=NC=C(C=C4)N5CCCC5,-1.591
P25106,CC(=CC1=CC=CC=C1)CN(CCC2CCCN2C)C(=O)C3=C(C=C(C=C3)OC)OC,-3.1
P25106,CN1C(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C1=O)CC3=CC=C(C=C3)O)CC4=CC5=CC=CC=C5C=C4)CCCN=C(N)N)CCCN=C(N)N,-4.114
P25106,CC(=CC1=CC=CC=C1)CN(CCCN2CCOCC2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,-2.6
P25106,CC(C)(C)NC(=O)C1CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=NC(=CC=C3)C(F)(F)F,0
P25106,CC(=CC1=CC=CC=C1F)CN(CCC2CCCN2C)C(=O)C3=CC(=C(C=C3)OC)OC,-1.3
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=C(N=CC=C4)Cl,-1.643
P25106,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CN=C2)C)CN3CCC(CC3)C(=O)NC(C)(C)C,-0.477
P25106,CC1(CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=NC(=CC=C3)C(F)(F)F)C(=O)NC4CCCCC4,-1.756
P25106,CCC(C(=O)NCCCN(CC)CC1=CC=CC=C1)N2C(=O)C3=C(C(=N2)C)SC4=CC=CC=C43,-3.444
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=C(C=C(C=C4)Cl)Cl,-0.778
P25106,CC1(CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=NC(=CC=C3)C(F)(F)F)C(=O)NC(C)(C)C,-1.114
P25106,C1CCC(CC1)NC(=O)C2CCN(CC2)CC3=CC(=CC=C3)NC(=O)C4=C5CCOC5=C(C=C4)Cl,-0.699
P25106,CC1=C(C=CC(=C1)F)C(=O)NC2=CC=CC(=C2)CN3CCC(CC3)C(=O)NC4CCCCC4,-0.699
