GPCR,smiles,STANDARD_VALUE
P08912,C1CC(C1)N(CC2=CC=CC=C2C(F)(F)F)C(=O)C3CCN(CC3)S(=O)(=O)C4=CC5=C(C=C4)NN=C5,-3.258
P08912,C1CCC(CC1)CNC2C3C4CC5C2C6C3CC4C56,-3.477
P08912,CCC(C)C(C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CO)NC(=O)C(CC1=CN=CN1)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C4CCCN4,-1.97
P08912,C[N+](C)(C)CCOC(=O)N,-4.276
P08912,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F,-3.342
P08912,CC1C(OC(CO1)C[N+](C)(C)C)(C)C.[I-],-4.51
P08912,COC1=C(C=C(C=C1)CN2C3C4C5CC6C4C2(C7C6C5C73)O)OC,-3.619
P08912,C1CC(C1)CN(C2CCNC2)C(=O)C3=CC=CC=C3C(F)(F)F,-3.255
P08912,C1CCC(CC1)NC(=O)CN2CCNCC2,-4.851
P08912,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,-1.041
P08912,CCN(CC1=CC(=CC=C1)C(F)(F)F)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)C=NN4,-3.744
P08912,COC1=C(C=C2C(=C1)C34CC[N+]5(C3CC6C7C4N2C(=O)CC7OCC=C6C5)[O-])OC,-6.7
P08912,COC1=CC=C(C=C1)CCN2C3C4C5CC6C4C2(C7C6C5C73)O,-3.23
P08912,CCN1CCC(=C(C1)C(=O)OCCCCCC2=CC=CC=C2)C3=CC=CC=C3,-2.674
P08912,CCOCC1C2C1(CNC2)C3=CC(=C(C=C3)Cl)Cl,-2
P08912,CC1COCC(O1)C[N+](C)(C)C,-4.888
P08912,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,-1.196
P08912,C1CCN(C1)CC#CCOC2=NOC(=C2)C3=CC=CC=C3.C(=CC(=O)O)C(=O)O,-3.838
P08912,CN(C)CCNC(=O)C1=CC(=CC2=CC=NC=C2)C3=CC=CC=C31,-4.73
